Player_ID,Match_ID,Player_Name,Team,Country,Age,Gender,Coach_Name,Sport_Type,Match_Date,Match_Fee,Bonus,Sponsorship_Amount,Score,Assists,Goals,Wickets,Ticket_Sales,Merch_Sales,Venue,Weather,Win_Status,Rating,Feedback_Score,Fan_ID,Payment_Mode,Fan_Purchase_Amount,Minutes_Played,Matches_Played,Fan_Email,Fan_Phone,Fan_Count,Merch_ID
1165,5149,Smith,CSK,australia,42,femal,,Football,29-04-2020,,641,340845,22,9,5,2,52212,,,,Draw,,7,81937,creadit card,7762,62,22,user@yahoo,,641,148
1102,5015,Smith,Barcelona,india,49,mal,,footbal,02-10-2021,-714,-139,,93,5,5,5,,,,rainy,Lose,,0,80203,credit card,,43,22,,9876543210,436,62
1089,5027, Virat,,Australia,54,female,Rahul Dravid,basktball,17-09-2020,,,1275216,188,5,4,5,,,,Sunny,win ,,6,84446,upi,,,14,,9999999999,1423,13
1173,5162,Dhoni,KKR,INDIA,11,male,,Football,12-05-2023,3934,580,803265,150,3,9,2,,,Chennai,,win ,,,84414,,18250,114,19,,,1136,186
1121,5187,Rohit ,CSK,sri lanka,24,Female,,Cricket,05-12-2023,599,2631,89905,154,4,9,4,,,,Sunny,Win,,4,83588,netbanking,-557,89,20,user@yahoo,9999999999,3721,165
1142,5172,Bumrah,,Australia,45,Other,None,Cricket,05-12-2023,4467,2366,,53,1,4,1,,19234,,Rainy,Win,2.1,,82536, ,,92,25,,9999999999,3289,10
1105,5045,Joe Root,MI,australia,15,Mle,None,footbal,17-03-2023,,1821,449058,137,9,8,1,13794,6209,Chennai,Cloudy,Win,,,80106,upi,7143,25,6,,,57,3
1118,5071,Rohit ,RCB,sri lanka,52,female,,Football,21-12-2021,,-21,172585,76,9,4,3,,16964,Bangalore,,DRAW,5.8,,83811,credit card,11284,,12,abc@gmail.com,,1136,162
1171,5182,Joe Root,CSK,Australia,41,femal,None,basktball,16-09-2021,4022,,,15,7,9,4,17635,10484,Chennai,,win ,,,82701,cash,11699,,21,xyz@,9876543210,699,34
1048,5084,Rohit ,CSK,india,39,Other,None,,04-05-2022,,515,,40,9,5,4,,13748,, , lose,,3,83897,upi,,,12,abc@gmail.com,,1145,158
1103,5025,Messi,Lakers,England,19,Mle,,footbal,,-1638,,1369045,97,6,3,3,,7456,,Cloudy, lose,,7,82219,upi,11465,99,19,,,2455,165
1060,5084,Bumrah,,INDIA,65,female,,basktball,20-05-2022,,,1368358,182,9,9,5,23361,13638, ,, lose,1.8,6,83936, ,16224,,19,,,1108,196
1194,5152,Hardik,KKR,India,36,femal,,Basketball,27-04-2021,,463,595090,127,5,0,2,,3369,Bangalore, ,Lose,,,84090,credit card,11703,11,1,,9876543210,4495,34
1122,5064,Ronaldo,MI,Australia,26,male,Rahul Dravid,Basketball,23-12-2021,,,,60,6,3,5,,19474,Mumbai,Rainy,Draw,9.4,7,80957,upiid,,89,9,,9999999999,107,160
1133,5133,Hardik,MI,Sri Lanka,62,mal,John Smith,basktball,05-12-2023,,,,85,0,1,0,52032,,Mumbai, ,Win,,,82575,creadit card,3253,,17,xyz@,9876543210,1984,85
1008,5150,Dhoni,KKR,,18,Male,,Basketball,23-02-2022,2112,,1422172,117,4,9,3,17522,1134, ,,,,,82367, ,,,27,xyz@,12345,4247,58
1005,5114,Bumrah,CSK,Sri Lanka,10,mal,,Football,07-01-2023,,-172,,99,6,2,2,,8373, ,rainy, lose,,,81060, ,,,19,abc@gmail.com,9999999999,905,105
1072,5063,Rohit ,MI,india,26,Mle, ,Tennis,26-04-2021,,,1251698,48,0,6,5,,,Bangalore,Sunny,win ,,3,82546,creadit card,6992,12,4,,12345,4945,152
1102,5086,,KKR,India,46,mal,, ,03-10-2021,,,,179,1,6,5,,, ,, lose,,5,83736,cash,2644,31,19,,12345,1992,9
1159,5170,Joe Root,MI,Sri Lanka,29,Male, ,footbal,15-12-2022,953,834,486576,1,8,0,4,26789,,Mumbai,rainy,Lose,3,6,83766,creadit card,573,114,29,xyz@,9999999999,4122,41
1040,5106,Bumrah,CSK,India,35,mal,Rahul Dravid,Cricket,05-12-2023,4188,1343,1373699,119,2,7,3,30568,15235,Delhi,Cloudy,Lose,,2,81672,upiid,2809,,18,,9999999999,4214,152
1113,5150,Messi,KKR,australia,15,Other,,Football,05-05-2020,,,1226939,177,5,6,0,,11679, ,Sunny,win ,6.6,0,80401,netbanking,13225,,26,abc@gmail.com,12345,4818,25
1007,5095,Rohit ,Lakers,australia,51,female,Rahul Dravid,Basketball,01-09-2021,52,,,122,6,0,1,4134,10458,Bangalore,Sunny,Draw,9,4,80601,,5152,11,1,,9876543210,2147,36
1071,5157,,RCB,,17,female,None,Football,10-04-2020,,1872,559564,85,8,7,3,,,Bangalore,rainy,Draw,5.4,,82999,credit card,4751,,3,user@yahoo,,4098,8
1177,5076,Messi,Barcelona,england,69,Mle,,Tennis,14-05-2023,,2127,,170,4,1,0,40620,5958,Chennai,rainy,Win,,7,84313,,12049,,29,xyz@,,805,126
1091,5145,Bumrah,,australia,61,Mle,,Basketball,12-01-2021,,,,76,3,7,0,31178,16026,Kolkata,Rainy,DRAW,,,84281, ,,,15,,12345,1992,114
1061,5086, Virat,CSK,india,12,female,Rahul Dravid, ,03-08-2023,-1855,,88731,135,1,2,3,25584,,,rainy,Draw,3.1,,83452,netbanking,19574,71,26,,,3600,105
1083,5148,Messi,MI,India,20,Mle,John Smith,footbal,11-08-2022,,1686,,58,2,9,2,58986,16614,Mumbai,Rainy,,,1,83634,upiid,14966,19,20,,9999999999,4399,93
1061,5056,Ronaldo,CSK,australia,38,male,John Smith,basktball,09-01-2020,-414,,210028,192,4,6,3,,6362,Delhi,Rainy,Lose,,3,80287,,,55,15,,9876543210,4272,89
1110,5102,Ronaldo,CSK,,39,femal,None,Football,25-06-2020,,,612597,11,1,5,5,58711,19191,Bangalore,,win ,3.3,1,80087,upi,,,16,abc@gmail.com,9999999999,4010,187
1126,5150,Dhoni,RCB,england,23,female,,Football,16-08-2022,,-298,,3,3,4,4,,3078,Delhi, ,Win,,,82205,creadit card,,20,14,abc@gmail.com,,83,163
1006,5090,Ronaldo,CSK,Sri Lanka,8,mal, ,basktball,22-12-2020,2937,1991,,116,0,9,5,,3699,,Rainy,Win,9,6,82967,credit card,18376,,12,,12345,4358,38
1083,5044,Messi,,India,32,Mle,John Smith,,13-11-2023,2285,-363,777838,94,3,1,0,18642,,,Rainy,Lose,2.5,,84250, ,5452,74,0,xyz@,,3320,92
1131,5171,Smith,MI,england,57,mal,None,Football,28-09-2022,,,1338222,124,6,1,0,,,Delhi,,Draw,,,83534,credit card,,104,21,user@yahoo,12345,2505,119
1133,5087,Dhoni,Lakers,england,55,male,,footbal,29-09-2022,,1141,1300722,40,2,0,1,,16430,Mumbai, ,DRAW,4.6,,80219,netbanking,1359,,4,,9999999999,2456,160
1057,5114,Dhoni,MI,Sri Lanka,59,Male,,footbal,21-06-2022,-1644,1969,1272170,122,9,8,0,35091,16122,,rainy,win ,,,81482,,,94,26,abc@gmail.com,9999999999,3062,101
1021,5046,Messi,KKR,India,49,femal,,Football,27-06-2022,,270,1305142,6,7,7,1,23520,,Delhi, ,win ,2.6,,83238,creadit card,12741,,19,abc@gmail.com,,3852,113
1153,5167,Hardik,CSK,Australia,65,femal,,Tennis,22-11-2021,,,,68,5,7,0,37747,,,rainy,win ,1.7,,80321, ,1971,,0,,12345,4897,179
1126,5178,Bumrah,Lakers,Australia,19,Male, ,Tennis,06-08-2020,-156,1427,,68,5,0,0,,11621,,,Lose,5.4,2,82738,credit card,,,11,user@yahoo,,4990,28
1002,5169, Virat,CSK,england,57,Other,,Tennis,03-01-2021,3630,,751924,80,0,4,3,19067,,,,Draw,,5,84936, ,10391,113,29,user@yahoo,12345,4968,184
1126,5134,Ronaldo,RCB,INDIA,32,Other, ,footbal,04-08-2020,5092,679,1339206,29,4,5,3,37403,17177,,,Win,1,,81836,creadit card,12699,2,22,,,387,99
1040,5049, Virat,KKR,,10,Mle, ,Cricket,03-04-2023,822,2622,,72,2,1,4,4100,, ,Sunny,Draw,3.2,7,82559, ,9339,56,14,abc@gmail.com,9876543210,2003,136
1187,5175,Ronaldo,CSK,england,27,Male,None,Football,18-09-2020,,2398,,5,9,9,5,,10891,Delhi,Sunny,Lose,,,81568,upiid,2686,42,3,,,1031,41
1105,5083, ,RCB,sri lanka,19,mal,,Tennis,,,,1318167,88,0,4,2,,6174,Chennai,Rainy,Draw,5.9,0,82322,cash,14642,117,18,abc@gmail.com,9876543210,1540,118
1013,5090,Smith,CSK,India,22,femal,John Smith,footbal,21-05-2020,5307,,,146,7,5,4,33556,14137,Kolkata,Sunny,Win,,0,84720, ,,106,29,xyz@,12345,449,23
1011,5133,Hardik,RCB,,29,Other,,Cricket,20-07-2020,3062,1809,,65,6,8,0,,,,,Draw,1.6,1,82963,,13397,,15,xyz@,,3547,182
1086,5090,Bumrah,MI,australia,63,femal,Rahul Dravid,footbal,31-03-2021,,,,9,6,9,4,13145,7772,,, lose,5.9,1,80352,upi,,72,22,,12345,4437,23
1011,5136,Messi,KKR,India,51,femal,None,Cricket,13-06-2022,,639,1277835,143,9,0,3,13979,, ,, lose,,,81028,upiid,,,17,,12345,1096,32
1140,5108, Virat,CSK,sri lanka,45,Female, ,basktball,10-01-2023,,1613,,36,9,9,5,11845,, ,Rainy,Win,,2,84570,netbanking,3333,40,25,user@yahoo,,859,138
1024,5056, Virat,MI,England,62,femal,Rahul Dravid,basktball,07-11-2021,5731,,130444,76,9,2,0,56800,2369,Chennai,Rainy,win ,9,6,82009,cash,14491,,16,abc@gmail.com,9876543210,301,81
1044,5030,Messi,KKR,India,39,mal, ,Cricket,03-07-2022,,1332,,76,3,8,0,,, ,rainy, lose,,0,80927,upiid,2242,75,10,,12345,2019,163
1121,5020,,RCB,,22,male,, ,03-03-2023,-1492,-265,548447,31,5,0,4,49886,,Mumbai,Cloudy,DRAW,,,80029,cash,9064,,19,user@yahoo,9876543210,880,99
1146,5089,Bumrah,Barcelona,England,53,female,, ,,5471,,183257,46,8,0,5,,,Delhi, ,win ,,,82540,credit card,,,12,,,2281,63
1054,5039,Bumrah,CSK,australia,36,male,Rahul Dravid,Football,28-03-2021,,1013,,109,2,0,1,19857,17114,Delhi,,win ,,,83819,netbanking,,48,23,,,4161,195
1099,5111,Dhoni,RCB,,59,Male,,Football,,,,,199,8,6,2,,18018, ,,,,,80494,creadit card,,38,28,,9876543210,229,36
1172,5044, ,CSK,Australia,52,Male,John Smith,Cricket,12-05-2023,-1423,1979,,170,3,4,5,42050,8543,Kolkata,Cloudy,win ,,,84483,,,12,21,xyz@,,921,93
1135,5076,Ronaldo,Barcelona,India,68,femal,None,,11-05-2021,2965,2898,403921,119,4,5,4,,,Chennai,,Win,,6,80872,cash,,,8,,12345,1832,177
1118,5176,Smith,,England,66,femal,Rahul Dravid,Tennis,07-10-2021,,,1340253,163,6,7,4,51073,4296,Kolkata,,Draw,,,80834,upiid,13496,,16,xyz@,9876543210,50,46
1052,5086,Dhoni,,,15,Female, ,basktball,12-08-2021,,844,,153,5,1,2,52684,14647, ,Rainy,Draw,8.2,4,83324,cash,15405,,16,abc@gmail.com,12345,3678,27
1182,5147,Messi,Lakers,england,14,Male,None,Tennis,,4173,,,9,9,1,0,,1280,Chennai,, lose,5.1,6,80629, ,,,26,xyz@,,4482,159
1031,5100,Dhoni,KKR,england,18,Other,,Tennis,11-10-2023,2161,,1380156,158,7,2,0,,,,rainy,DRAW,,,82986,,8974,111,4,,12345,3781,162
1050,5116,Rohit ,CSK,India,16,Mle,John Smith, ,12-05-2023,,,,96,7,2,1,,7263,Kolkata,,win ,5,,80029,,10016,24,21,,9876543210,752,76
1043,5091,Messi,RCB,india,16,Male,,,17-01-2024,2588,2419,,156,7,2,4,43636,19030,,Rainy,Lose,,,83782,upi,,,7,abc@gmail.com,,1478,101
1081,5144, ,KKR,sri lanka,55,Female,Rahul Dravid,,03-04-2020,,1932,,4,2,3,2,,17139, ,,Lose,,,80806, ,9494,95,2,user@yahoo,9876543210,2088,187
1197,5027,Ronaldo,,england,,female, ,footbal,29-05-2021,,,,76,9,2,4,2153,,Kolkata,Sunny,Draw,,5,81968,creadit card,,5,5,,,2993,182
1145,5168,Bumrah,CSK,,68,Female,,basktball,17-03-2021,,,222913,0,5,1,3,,,Mumbai,rainy,Draw,4.5,,83468,cash,,81,2,,12345,3795,194
1149,5193,,KKR,australia,46,Female,John Smith,Tennis,06-03-2021,,,107377,130,6,8,4,,,,, lose,,,83580,creadit card,12373,,7,,,3340,158
1036,5024,Rohit ,KKR,sri lanka,44,Female,,basktball,27-02-2023,,548,1436728,66,8,5,4,,6691,Mumbai,Cloudy,Win,1.1,,81960,,,113,11,abc@gmail.com,,2343,151
1095,5057, Virat,MI,Sri Lanka,9,Other,Rahul Dravid,Football,09-07-2020,-179,,,198,9,2,3,4749,4788,Delhi,Cloudy, lose,,3,84339,upi,18015,,26,abc@gmail.com,,1238,9
1055,5040,,RCB,england,36,mal,None,Basketball,,-1625,1589,585896,162,9,8,3,8660,6163,Kolkata,Rainy,DRAW,,,80220,,15314,,26,,,4520,183
1104,5133,,,,39,Female,Rahul Dravid,Football,07-08-2022,,2748,542254,14,3,3,2,,,Delhi,rainy,Lose,,1,81343,,,,3,,,2236,129
1058,5074,Ronaldo,CSK,,31,Male,,Basketball,12-05-2023,4767,,,194,4,3,0,,5323, ,rainy,,,,84626,creadit card,,62,1,user@yahoo,9876543210,4256,56
1130,5037,Messi,KKR,sri lanka,58,male, ,,21-10-2022,3327,1618,,92,7,7,1,17150,4881,,rainy,,,7,82262,,,101,27,,,2428,167
1155,5133,Hardik,CSK,australia,52,femal,Rahul Dravid,basktball,,,,,29,0,6,3,37054,2919,Mumbai,Sunny, lose,,1,82414,,10118,,24,,12345,4339,87
1034,5172,,,INDIA,35,Mle,,Tennis,,,,650446,102,5,6,0,11464,10177,Kolkata,Cloudy,Lose,7.8,7,82161,cash,9893,113,9,user@yahoo,9876543210,182,18
1188,5074,Smith,,england,9,Other,,Basketball,02-07-2022,,2387,,81,3,9,2,57379,,Kolkata,Sunny,win ,8.1,,84120,upiid,,60,14,user@yahoo,9999999999,543,42
1092,5141,Rohit ,,Sri Lanka,53,mal, ,Cricket,14-09-2022,736,220,885536,74,4,6,5,,8864,Chennai,, lose,4.1,0,82981,credit card,,,12,,9876543210,2826,111
1181,5065,Smith,,Australia,41,Male,,,23-03-2021,,,,170,4,9,4,,13346,Kolkata,,Draw,,,80857,credit card,2544,,23,xyz@,9876543210,92,73
1190,5167, ,RCB,INDIA,65,male,Rahul Dravid,basktball,22-03-2021,,-337,,59,1,4,2,,15106,Delhi, ,Draw,,7,84993,netbanking,,,14,xyz@,9876543210,2415,65
1096,5002,,MI,India,52,male,None,Football,,,,1067081,39,7,6,2,56450,2535, ,Sunny,Lose,,,80772,cash,,,21,abc@gmail.com,,4254,161
1134,5116,Dhoni,,australia,31,Male,Rahul Dravid,Football,25-09-2023,3840,2070,1286337,192,1,3,3,5316,,Bangalore,Sunny,Lose,2.5,,82492,upi,,2,18,xyz@,9999999999,2445,158
1075,5098,Rohit ,Barcelona,,48,mal, ,Cricket,14-10-2020,3343,,834530,156,3,7,1,,,,Rainy,Draw,,,80019,upiid,,,17,abc@gmail.com,12345,4533,133
1048,5151,Smith,KKR,australia,42,femal,,,18-05-2022,,26,,73,4,8,3,,19846, ,rainy, lose,9.4,1,80805,upiid,14405,82,12,,9876543210,4401,178
1093,5018, Virat,RCB,india,14,female,John Smith,Football,02-07-2022,-289,2442,1332418,120,0,2,4,,18426,Bangalore,Cloudy,Win,,,81380,upiid,909,12,19,,9876543210,3032,193
1158,5145,Joe Root,RCB,Australia,34,femal,,,27-01-2022,1187,,,146,5,6,3,,,Delhi,Rainy,,4.3,,82175,,,,19,abc@gmail.com,,1973,10
1185,5191,,Barcelona,sri lanka,38,Mle,Rahul Dravid,,05-12-2023,204,1675,1131942,2,1,9,4,30644,,,Cloudy,win ,,3,82405, ,,,0,user@yahoo,,3289,60
1188,5115,Messi,Lakers,australia,10,Female,,Football,24-09-2021,,-153,,35,4,8,3,,8047,Mumbai,,Win,5.4,,83363,netbanking,,,24,user@yahoo,9999999999,2376,155
1023,5124,Messi,MI,England,25,male,,Cricket,09-05-2021,,,,42,5,0,5,12122,,,rainy,,,3,83426,upiid,2311,49,15,,,4438,72
1147,5087,Ronaldo,KKR,,35,Male,,Cricket,30-07-2023,,,,142,7,1,1,21232,,Mumbai,Sunny,win ,,,80880, ,17322,55,25,,,3234,156
1036,5034, ,MI,england,43,Female,None,Basketball,05-12-2023,4262,,,168,8,6,5,,,Kolkata,Sunny,DRAW,9.1,4,83108, ,13852,54,7,,,1133,173
1003,5189,Rohit ,Barcelona,India,52,male,Rahul Dravid,Basketball,25-12-2021,,2986,1400203,114,5,1,0,,19683,Mumbai,rainy,DRAW,,1,81333,creadit card,,,22,,12345,3638,52
1107,5000, ,Lakers,,35,male,John Smith,basktball,04-10-2023,4017,1734,994471,108,4,6,1,21926,,,rainy, lose,8.3,,81684,netbanking,,,5,user@yahoo,,2397,194
1125,5152,Smith,RCB,australia,12,Other,John Smith,Basketball,06-08-2021,,,1199775,89,3,0,3,,,Delhi,Sunny,Win,2.6,,82964,upiid,19940,24,2,xyz@,12345,2773,62
1019,5172,,CSK,England,12,femal,John Smith,Football,15-11-2021,,774,,163,1,2,2,52732,2939,Bangalore,Cloudy,win ,,,81605,,4819,,19,xyz@,9999999999,4460,117
1187,5176,Dhoni,RCB,australia,13,femal,Rahul Dravid,,15-02-2021,3806,,1161523,83,1,4,0,39429,7091, , , lose,8.6,,82557,upi,,25,15,,12345,1920,125
1151,5125,Messi,CSK,,24,Male,Rahul Dravid,Basketball,10-10-2022,,,637702,76,6,5,2,13155,16860,Mumbai,Rainy,,4.2,3,80443,credit card,,,1,xyz@,9999999999,2062,60
1049,5088,Messi,,australia,64,Male, ,,19-05-2020,2164,2707,,160,4,8,5,26889,12093,Delhi,Rainy,Lose,6.8,1,82042, ,,41,22,xyz@,12345,2200,86
1176,5143,Dhoni,MI,,68,male,John Smith,Basketball,09-08-2020,,,733586,4,6,8,1,,2268,Mumbai, , lose,5.4,,80778, ,,,1,xyz@,,4627,168
1178,5146, Virat,Lakers,,50,mal,Rahul Dravid,Basketball,20-10-2022,3345,2197,,77,0,2,0,,1011,,rainy,DRAW,9.3,,83159,upiid,15718,113,29,xyz@,9999999999,3014,143
1095,5150, ,CSK,India,30,Male,John Smith,Football,05-01-2022,,,417010,90,0,7,5,31872,2628,,Cloudy,win ,7.4,,81746,credit card,19339,,14,abc@gmail.com,,3471,95
1104,5024,Smith,KKR,india,38,Female,Rahul Dravid, ,02-04-2023,,,1262319,86,4,3,3,30513,10904,Chennai,Cloudy,Draw,9.7,3,83940,netbanking,17977,,9,,12345,4950,7
1163,5015,Hardik,KKR,australia,33,femal, ,Tennis,26-01-2020,,,,13,1,6,2,,,Bangalore,Sunny,,1.8,,80420,upi,,,0,user@yahoo,,468,39
1116,5181,Messi,Lakers,,40,Female,Rahul Dravid,,13-04-2021,2321,1535,1039231,103,7,5,3,,8378,Bangalore,Sunny,Win,,0,81851,upi,,92,21,abc@gmail.com,9876543210,1344,179
1097,5072,Ronaldo,,,66,femal,,Basketball,06-10-2021,,,419058,195,2,7,4,,9805,Delhi,,Draw,2.8,1,82108,creadit card,,112,19,xyz@,12345,878,7
1065,5128,Messi,KKR,England,23,female, ,,20-03-2022,,,85671,82,0,5,0,,,Delhi,Cloudy,DRAW,,7,84674,,8285,,14,abc@gmail.com,9876543210,4462,140
1078,5041,,MI,australia,66,male,,,29-07-2023,,,,174,1,3,2,,,Delhi,,Lose,9.7,,83996,cash,9764,,23,,,3909,14
1161,5146,Bumrah,Lakers,INDIA,67,femal,Rahul Dravid,Basketball,05-12-2023,1883,,1421981,53,9,1,1,13580,12685,Kolkata,,Win,,2,81358,upi,12615,2,0,,12345,3807,34
1163,5161,Joe Root,CSK,Sri Lanka,64,Mle, ,Cricket,05-12-2023,,,,131,9,6,1,4726,,,rainy,Lose,9.1,,83910, ,-905,89,24,abc@gmail.com,9999999999,4736,122
1005,5079, Virat,,Sri Lanka,16,Other,None,footbal,08-02-2024,,,,94,6,3,1,,,Kolkata,Cloudy,Draw,2.6,1,82626, ,,6,21,abc@gmail.com,12345,4957,167
1038,5103,Rohit ,Lakers,India,15,femal, ,basktball,18-04-2023,,,688883,8,5,8,5,38937,12346,Mumbai,rainy,Draw,9.7,,82687,netbanking,6851,,15,xyz@,,2941,73
1169,5182,Smith,Lakers,Sri Lanka,9,Male,Rahul Dravid, ,09-02-2021,-1759,1849,,52,7,8,1,9224,18434,Kolkata,,Lose,,,84206,,17869,,29,xyz@,12345,3345,64
1114,5145,Dhoni,MI,India,18,Other,John Smith,Football,12-05-2023,,2961,515723,76,6,6,2,,14455,Delhi,Cloudy,DRAW,8.1,4,80490,upiid,,,17,abc@gmail.com,9876543210,588,97
1185,5033,Hardik,Lakers,Sri Lanka,13,Mle,None,Cricket,02-04-2020,4274,,,59,9,4,5,51913,,Mumbai, ,DRAW,,2,81295,netbanking,,97,23,user@yahoo,12345,3883,12
1124,5088,Ronaldo,RCB,India,44,Male,None,Cricket,29-05-2022,,-386,,45,7,2,4,,,,Cloudy,DRAW,,1,82081,cash,3938,90,4,,12345,1329,126
1011,5124,Hardik,Lakers,England,19,Other, ,Tennis,,511,,,53,2,2,1,,,Delhi,Rainy,Lose,3.4,,83371,,7444,62,20,abc@gmail.com,,91,34
1130,5044, Virat,KKR,Sri Lanka,50,Female,,footbal,04-04-2020,5357,,,73,5,8,1,,3964, ,Sunny,DRAW,,,82172,,,78,4,user@yahoo,9999999999,457,27
1017,5133,Bumrah,RCB,,20,Other, ,Basketball,23-09-2022,-1497,,519101,111,6,8,5,,3052,Delhi,rainy,Draw,3.4,,83174,cash,,,22,,,3341,150
1039,5020,Bumrah,Barcelona,sri lanka,36,female,,Tennis,19-10-2020,,,,94,9,3,1,,,Bangalore,rainy,Draw,,3,84064,credit card,,,22,xyz@,9876543210,1884,18
1020,5121,Dhoni,Lakers,Australia,50,male,None, ,14-02-2021,3542,92,,164,0,0,4,,18902, ,rainy,Lose,,6,83753,cash,,,9,user@yahoo,,3121,174
1142,5069,Joe Root,Lakers,england,42,Other,John Smith,Basketball,29-09-2021,,,,22,0,9,5,5498,9705,Delhi,Sunny,win ,4.6,7,84989,cash,,113,26,,9876543210,2039,172
1098,5095, ,Lakers,India,31,Male,,Basketball,26-05-2023,,,1457610,26,6,4,5,32111,2352,Mumbai,Rainy, lose,,4,83829,upiid,10440,,22,xyz@,12345,1403,146
1025,5104,Bumrah,CSK,,43,femal,, ,26-01-2022,4791,2845,1419260,69,2,7,0,,15690,,Cloudy,Lose,7.8,1,81949,upi,,,11,,12345,3703,37
1007,5047,Dhoni,Lakers,india,24,femal,John Smith,Cricket,11-10-2023,1654,2752,,193,2,9,5,,10021, ,,DRAW,5.8,,83380,upiid,,,9,xyz@,9876543210,4482,135
1099,5038,Joe Root,Lakers,australia,38,Male,None,footbal,08-03-2023,,,,108,4,3,1,,,Bangalore,Cloudy,,,1,80411, ,,,1,abc@gmail.com,9999999999,1981,68
1086,5030, Virat,RCB,,12,female, ,Basketball,05-12-2023,,,,188,5,9,5,,972,Kolkata,Cloudy,Draw,,,81422,upi,7116,113,23,xyz@,,1792,80
1041,5009,Smith,,sri lanka,,Female,Rahul Dravid,Basketball,12-05-2023,,,1243724,76,1,9,1,14828,,Chennai,Rainy,DRAW,,,82981,cash,,,0,user@yahoo,9999999999,4466,86
1171,5029, Virat,KKR,England,58,Male,John Smith,Cricket,29-09-2023,135,2373,362891,178,2,3,1,20923,6489, ,Cloudy,Draw,,,81676,netbanking,,0,15,xyz@,12345,2231,60
1013,5017,Dhoni,,india,50,Male,,Cricket,20-05-2023,-902,,131745,49,5,8,5,52556,18142,Kolkata,,DRAW,3.8,3,81646, ,19387,,28,xyz@,9876543210,771,48
1077,5187,Smith,RCB,Sri Lanka,19,mal, , ,07-01-2023,,,,123,2,8,0,,,Delhi,, lose,,,82711,cash,14165,34,29,abc@gmail.com,,204,179
1001,5087,Dhoni,MI,INDIA,45,Mle,,basktball,06-09-2023,4241,244,,18,4,6,1,,,Bangalore,Cloudy,DRAW,5,1,83959,cash,,,17,,9876543210,2219,100
1118,5124, Virat,RCB,australia,34,female,Rahul Dravid,Tennis,26-07-2022,,2953,545987,0,8,9,0,15963,,Chennai,,win ,9.9,3,81239,upi,,,26,,,4920,84
1036,5072,,KKR,australia,15,Mle,Rahul Dravid, ,12-05-2023,-1063,,365339,39,2,7,0,39793,13545,Bangalore,Cloudy,DRAW,,,80602,credit card,8059,52,6,abc@gmail.com,9999999999,221,95
1068,5014,Messi,MI,australia,43,Male,John Smith,Basketball,28-09-2021,,,,159,5,3,5,56267,,Kolkata,Rainy,Win,,4,81937,upi,,,3,,,1191,52
1165,5003,,RCB,Sri Lanka,10,female,,basktball,14-03-2022,3396,,,21,4,7,3,,,Chennai,Sunny,Draw,9.7,,80025,,13242,0,26,,,3315,77
1040,5190,Messi,Lakers,INDIA,22,Female,John Smith,footbal,24-02-2023,4386,921,600563,111,4,5,3,,,Chennai, ,,6.3,,84679,creadit card,1757,119,9,,,3289,180
1061,5167, Virat,Lakers,Australia,20,Male,, ,10-01-2020,2355,-81,,193,5,2,1,,18122,Bangalore,,Win,4.5,,81067,cash,4294,,9,xyz@,12345,1598,84
1059,5008,Hardik,KKR,,17,Mle,Rahul Dravid,Football,25-09-2021,,,440431,39,5,6,2,35488,5505,Bangalore, ,,1.6,,80379,cash,,,24,xyz@,9999999999,1908,54
1124,5108,Hardik,Barcelona,INDIA,27,femal, ,Basketball,21-11-2020,,2601,,37,0,2,3,26984,,Chennai,, lose,,,81284,creadit card,,24,10,,,4262,169
1110,5136,Bumrah,MI,INDIA,16,male,,Tennis,01-02-2024,,,,47,8,6,5,,14838,,, lose,,,84464,netbanking,,,24,user@yahoo,,1542,170
1013,5153,Bumrah,RCB,,55,Male,None,Football,01-04-2023,-519,1292,,182,4,4,5,52449,,Delhi, , lose,1,3,83182,creadit card,,,29,user@yahoo,9876543210,141,150
1083,5131,Smith,KKR,,52,female,,basktball,24-05-2022,,1284,,74,0,3,3,,,, ,win ,4.3,,83747,credit card,,,2,,12345,89,39
1129,5015,,Lakers,India,33,mal,None,Tennis,12-01-2021,,840,,182,7,2,2,,,Kolkata,rainy,Draw,,1,82256,upiid,,,28,xyz@,,3985,23
1069,5142,Smith,Barcelona,Australia,8,Male,,Basketball,26-10-2020,1182,,,178,6,7,4,,17252,Bangalore,Sunny,,9,5,83927,,,,13,,12345,4406,48
1144,5098,Messi,Barcelona,india,31,Mle,None,Cricket,19-10-2020,,2510,393635,106,6,3,1,,14799,Delhi,, lose,7.5,1,84120,netbanking,6063,99,12,,12345,2263,113
1122,5120,Hardik,,,11,Female,None,Tennis,21-11-2020,,-79,1041665,187,4,7,4,,1783,Mumbai,,win ,5.8,,80545,cash,15000,119,18,,9999999999,3512,120
1088,5051,Joe Root,Lakers,India,40,Female,None,Cricket,14-09-2021,,,,7,0,9,4,4080,,Chennai,rainy,Lose,5.2,,80274,upi,,30,24,abc@gmail.com,,3706,161
1027,5068, Virat,Barcelona,INDIA,58,Mle,,Basketball,11-01-2023,-1887,,1489591,85,8,2,0,12558,,Bangalore,,win ,8.3,,83441,creadit card,,,28,xyz@,9999999999,1209,127
1065,5004,Joe Root,Barcelona,,8,Female,John Smith,,05-12-2020,,1200,709263,67,8,9,0,51762,,Mumbai,Cloudy,Draw,,3,82269, ,14611,31,9,xyz@,12345,4978,41
